Call Type,EmployeeID,CallDuration,WaitTime,CallDate,CallTime
2,B971624,890,10,22-07-2019,17:54:00
3,T664783,641,6,15-02-2019,19:45:00
1,J632516,823,109,11-03-2019,14:42:00
1,V828034,399,225,17-10-2019,19:40:00
2,O362956,855,25,19-06-2019,14:11:00
3,V126561,557,0,29-09-2019,16:45:00
1,L736768,1257,0,11-09-2019,14:17:00
3,I281837,1085,114,05-04-2019,08:38:00
3,E137708,1429,9,20-01-2019,13:58:00
3,K273930,678,19,11-03-2019,16:33:00
3,D774655,1098,0,15-02-2019,15:13:00
2,V126561,322,8,19-08-2019,13:10:00
1,T659609,1356,2,26-09-2019,18:34:00
3,G727038,479,271,07-06-2019,11:32:00
2,C206355,303,0,04-03-2019,15:33:00
3,D774655,1113,0,29-12-2019,18:03:00
3,P203824,414,5,22-01-2019,08:02:00
2,T664783,50,17,24-06-2019,18:22:00
2,A166733,368,0,11-01-2019,17:53:00
3,M794992,943,0,03-03-2019,15:09:00
3,K915074,448,7,08-12-2019,09:09:00
2,K669566,1181,61,04-09-2019,17:02:00
2,N772493,856,0,12-08-2019,18:48:00
3,M855788,966,12,12-08-2019,12:06:00
2,Q921541,325,0,18-11-2019,14:15:00
2,B861430,574,147,21-02-2019,10:51:00
2,K418200,1366,0,08-02-2019,12:10:00
3,V732706,575,14,24-06-2019,18:00:00
2,S704443,1485,28,03-09-2019,16:21:00
3,Q921541,7,26,30-01-2019,19:12:00
2,Y193775,376,0,13-05-2019,13:47:00
2,K222775,1342,14,27-11-2019,16:47:00
3,I543040,720,12,11-10-2019,08:10:00
3,D774655,586,11,17-04-2019,18:59:00
2,V228277,1308,0,04-06-2019,18:08:00
3,K399501,249,13,23-10-2019,17:09:00
3,K222775,1461,18,16-11-2019,19:43:00
2,K222775,1215,230,10-12-2019,15:48:00
3,J632516,1466,4,02-07-2019,08:20:00
2,J419954,357,118,04-03-2019,19:58:00
3,A166733,226,7,10-04-2019,15:55:00
3,S274120,1388,0,07-02-2019,15:37:00
2,G586239,1292,285,27-07-2019,18:14:00
2,A166733,1229,0,16-12-2019,13:43:00
1,M855788,139,28,06-11-2019,17:06:00
2,B861430,588,22,21-03-2019,09:53:00
2,B971624,52,244,07-03-2019,17:54:00
3,E243130,224,182,30-08-2019,12:55:00
3,K399501,525,0,22-08-2019,09:43:00
2,M855788,523,2,19-12-2019,19:07:00
1,E137708,1254,24,17-04-2019,12:16:00
2,I281837,485,238,17-10-2019,18:15:00
3,J419954,402,0,05-05-2019,09:04:00
2,V126561,475,0,12-12-2019,14:37:00
2,S274120,201,18,30-06-2019,14:19:00
1,V126561,1316,0,19-06-2019,17:57:00
2,J549755,583,30,06-12-2019,10:28:00
2,O856292,1286,0,06-02-2019,15:03:00
2,S704443,1128,0,09-01-2019,17:39:00
2,U641256,480,9,04-04-2019,11:46:00
3,I992869,29,10,14-02-2019,10:22:00
2,K669566,315,15,30-07-2019,18:30:00
2,E243130,896,0,23-03-2019,11:58:00
3,B971624,590,75,17-10-2019,12:31:00
1,O856292,41,0,16-02-2019,14:01:00
3,I992869,606,27,25-05-2019,18:12:00
3,V828034,1440,0,25-07-2019,08:47:00
1,N620104,1293,30,31-12-2019,17:45:00
1,U641256,6,0,01-03-2019,13:26:00
3,N772493,847,3,14-02-2019,08:08:00
2,E137708,143,12,16-02-2019,11:35:00
3,U194381,941,0,17-08-2019,09:28:00
3,X825147,628,0,06-06-2019,10:22:00
2,K399501,307,0,03-01-2019,19:26:00
3,T387561,80,18,10-12-2019,16:37:00
3,G586239,446,16,28-07-2019,10:46:00
3,E988252,1052,29,29-06-2019,09:55:00
1,B971624,1154,18,24-09-2019,14:24:00
2,K418200,756,213,30-12-2019,17:41:00
3,X110622,513,9,04-09-2019,17:24:00
3,S564705,681,8,08-07-2019,17:06:00
3,V732706,47,0,27-09-2019,19:33:00
3,D411745,1134,26,03-06-2019,15:16:00
1,J192194,1478,10,04-07-2019,11:59:00
3,D411745,168,14,12-08-2019,14:43:00
2,X991580,418,0,19-07-2019,10:54:00
3,S564705,243,0,24-05-2019,16:10:00
3,B971624,90,24,27-01-2019,13:26:00
1,K273930,1368,13,02-12-2019,14:24:00
3,J192194,743,6,05-05-2019,14:27:00
2,S704443,338,21,10-06-2019,10:10:00
2,V228277,1345,0,07-02-2019,15:34:00
2,E778362,229,110,02-05-2019,08:09:00
3,K915074,300,0,22-11-2019,13:10:00
3,V732706,865,21,02-06-2019,19:49:00
3,D774655,103,12,02-03-2019,08:49:00
3,J192194,1265,0,05-06-2019,15:19:00
3,B651033,421,4,01-02-2019,10:54:00
3,E243130,751,0,07-07-2019,19:41:00
3,J549755,1015,0,19-03-2019,11:30:00
3,G727038,1447,3,12-01-2019,15:40:00
2,C206355,1302,10,25-04-2019,17:33:00
2,K222775,1420,0,14-11-2019,16:46:00
2,T659609,443,0,10-03-2019,08:00:00
3,U559430,11,28,03-10-2019,08:23:00
1,U559430,300,0,02-10-2019,18:29:00
2,E243130,258,0,23-10-2019,11:54:00
3,S704443,934,30,29-06-2019,14:41:00
2,V126561,553,6,12-12-2019,19:19:00
2,B651033,1325,150,04-06-2019,08:06:00
3,K915074,846,21,25-10-2019,15:34:00
2,J549755,1260,0,28-02-2019,17:28:00
3,P286634,130,0,06-11-2019,09:09:00
2,L736768,291,145,11-10-2019,14:17:00
3,J549755,1381,0,12-12-2019,09:42:00
2,O856292,1090,0,04-08-2019,10:45:00
2,B861430,265,5,09-05-2019,18:28:00
3,N620104,872,13,29-08-2019,17:17:00
3,H438047,1129,0,03-07-2019,16:11:00
3,M855788,939,28,08-10-2019,12:31:00
3,K418200,1292,7,06-02-2019,19:53:00
1,C206355,1439,12,13-06-2019,12:12:00
3,N470942,287,4,16-10-2019,08:49:00
2,M855788,1033,0,16-11-2019,17:03:00
2,P203824,971,0,16-02-2019,15:52:00
1,J549755,1484,0,14-11-2019,15:19:00
2,U641256,199,7,08-04-2019,15:48:00
3,S704443,212,164,27-05-2019,13:21:00
3,U559430,776,0,02-06-2019,14:50:00
2,N772493,1431,0,25-09-2019,11:20:00
3,M163408,770,20,13-05-2019,11:43:00
3,U194381,1140,0,05-03-2019,18:18:00
3,C206355,536,0,11-05-2019,18:38:00
3,C319958,920,13,07-07-2019,14:34:00
2,T398672,93,193,16-10-2019,09:08:00
3,D411745,1161,5,04-10-2019,10:33:00
2,H438047,206,11,18-06-2019,16:09:00
3,T398672,176,212,11-06-2019,19:22:00
2,D411745,755,18,16-12-2019,16:07:00
3,N119221,1248,4,29-12-2019,08:40:00
3,I992869,182,0,26-10-2019,16:05:00
3,X825147,1370,0,22-08-2019,16:03:00
2,X991580,203,9,18-11-2019,15:10:00
3,X825147,786,0,30-04-2019,08:49:00
3,J419954,601,13,21-04-2019,19:00:00
3,N620104,217,18,30-03-2019,13:46:00
2,X409223,391,0,18-09-2019,13:27:00
3,S274120,851,0,24-05-2019,13:59:00
2,J549755,1024,16,19-09-2019,10:04:00
2,J173690,1417,0,31-05-2019,16:12:00
2,X110622,799,0,21-04-2019,09:10:00
3,G727038,679,61,23-08-2019,17:12:00
3,K915074,710,0,30-10-2019,10:49:00
1,C206355,1497,277,07-05-2019,18:49:00
2,O362956,429,4,11-09-2019,19:07:00
2,C206355,713,31,01-12-2019,19:10:00
2,B971624,215,27,02-12-2019,16:09:00
2,K669566,1040,0,02-04-2019,13:07:00
1,I281837,948,26,21-07-2019,13:39:00
3,K669566,1001,0,12-06-2019,19:06:00
3,A475155,384,0,26-09-2019,14:19:00
1,K418200,23,16,28-05-2019,14:30:00
3,V228277,729,0,22-04-2019,11:09:00
2,E137708,615,0,14-08-2019,13:57:00
2,J173690,977,14,09-03-2019,12:30:00
3,G727038,179,0,04-10-2019,13:27:00
3,N772493,1463,3,27-01-2019,11:16:00
1,L736768,666,23,02-03-2019,11:08:00
2,P286634,483,0,12-09-2019,12:30:00
2,C206355,938,26,19-05-2019,14:47:00
3,E778362,751,22,02-06-2019,14:54:00
1,J173690,256,0,16-01-2019,15:40:00
3,K915074,36,0,04-11-2019,08:31:00
2,G727038,1370,0,09-12-2019,16:43:00
1,U641256,648,0,04-07-2019,10:18:00
3,O362956,445,1,25-08-2019,15:52:00
3,T664783,363,21,20-11-2019,17:32:00
3,J173690,1438,23,25-08-2019,08:35:00
2,X409223,2,22,07-11-2019,13:03:00
2,X825147,732,0,03-11-2019,18:07:00
1,K222775,200,5,07-09-2019,10:00:00
2,K273930,342,0,18-03-2019,09:18:00
3,I992869,1237,11,24-07-2019,16:57:00
3,X110622,167,0,16-05-2019,13:52:00
3,S564705,1484,4,16-11-2019,17:25:00
3,A166733,394,19,04-03-2019,19:44:00
3,N620104,252,0,14-02-2019,12:07:00
1,T387561,90,0,11-11-2019,13:02:00
1,A166733,308,13,15-11-2019,09:21:00
3,C319958,111,0,17-10-2019,14:45:00
3,D774655,441,2,22-02-2019,10:29:00
1,E988252,108,3,29-10-2019,17:22:00
3,E137708,508,0,28-06-2019,17:55:00
2,E243130,853,45,20-03-2019,11:48:00
2,L736768,1198,19,11-02-2019,15:52:00
3,S564705,1188,30,26-02-2019,11:58:00
1,N119221,931,0,23-08-2019,13:23:00
3,J192194,821,0,12-03-2019,13:40:00
1,A166733,1284,129,11-09-2019,14:52:00
3,N620104,649,28,01-01-2019,10:42:00
3,S564705,10,0,09-12-2019,08:59:00
1,X409223,404,0,22-01-2019,14:32:00
3,F533051,1030,17,13-04-2019,10:56:00
3,K418200,1268,0,25-07-2019,17:47:00
1,E988252,534,11,27-12-2019,16:39:00
2,J419954,722,0,18-07-2019,10:22:00
3,N772493,246,0,29-09-2019,19:08:00
1,M163408,765,11,04-02-2019,09:41:00
3,V828034,1274,5,15-09-2019,13:15:00
1,E778362,511,129,01-04-2019,13:30:00
3,S564705,1072,0,08-12-2019,17:36:00
2,I992869,1398,0,20-04-2019,16:19:00
3,V732706,1039,0,20-10-2019,17:27:00
3,I992869,1416,0,05-02-2019,11:05:00
2,F533051,1075,24,22-10-2019,10:39:00
3,T398672,1013,12,23-06-2019,08:43:00
1,J549755,1110,112,11-08-2019,16:04:00
1,N772493,987,26,07-12-2019,16:02:00
3,U559430,513,13,17-09-2019,19:33:00
3,S274120,710,8,16-08-2019,17:19:00
1,B861430,450,186,07-12-2019,09:07:00
3,A166733,407,0,30-04-2019,13:31:00
2,V126561,335,9,09-04-2019,10:51:00
2,B971624,456,4,07-03-2019,09:30:00
2,X110622,1459,0,15-12-2019,11:00:00
3,N119221,39,13,18-03-2019,15:11:00
2,I543040,1234,0,30-04-2019,12:05:00
2,V828034,115,0,30-08-2019,12:52:00
2,C206355,606,6,08-10-2019,08:57:00
1,N772493,533,8,09-08-2019,09:33:00
3,U641256,1345,14,21-04-2019,10:40:00
3,E243130,1386,272,27-07-2019,19:17:00
1,K399501,960,30,06-09-2019,09:49:00
1,T387561,635,0,21-12-2019,13:34:00
1,F542348,1435,24,11-08-2019,15:52:00
3,T659609,1299,6,12-02-2019,17:33:00
1,F533051,392,27,23-02-2019,13:21:00
2,N620104,1051,0,18-10-2019,19:08:00
2,F542348,217,0,05-05-2019,10:00:00
1,Y193775,350,4,26-05-2019,18:13:00
3,V828034,435,30,27-12-2019,13:01:00
3,V828034,152,31,26-11-2019,10:09:00
2,F542348,1198,8,11-05-2019,08:28:00
3,N470942,640,6,24-11-2019,16:40:00
1,C206355,1323,9,29-09-2019,16:49:00
3,U641256,1405,0,11-04-2019,15:38:00
1,G586239,52,140,09-02-2019,18:08:00
2,I543040,604,49,20-12-2019,08:52:00
3,Y193775,1422,30,28-10-2019,11:33:00
3,U641256,870,0,05-05-2019,19:22:00
3,K222775,820,11,28-06-2019,08:21:00
3,J419954,1080,12,14-02-2019,15:04:00
1,U194381,22,8,25-04-2019,08:21:00
3,J173690,898,228,04-03-2019,17:29:00
2,J632516,921,11,28-01-2019,10:21:00
3,X409223,1301,0,28-01-2019,12:06:00
2,M855788,557,11,21-06-2019,11:32:00
2,O362956,1368,0,01-03-2019,15:27:00
3,U641256,182,30,15-07-2019,16:04:00
3,T387561,240,0,14-06-2019,18:17:00
3,T659609,1372,8,25-07-2019,16:38:00
3,G727038,1252,0,11-09-2019,17:59:00
1,K399501,1434,18,01-02-2019,13:04:00
3,N620104,1477,0,08-05-2019,18:13:00
2,Y193775,89,9,26-05-2019,13:03:00
3,G586239,283,0,20-06-2019,18:52:00
3,O856292,563,11,01-05-2019,18:03:00
3,E778362,822,58,26-11-2019,16:59:00
3,C206355,660,3,20-06-2019,09:11:00
2,K669566,817,21,01-10-2019,09:24:00
3,H438047,1065,4,31-03-2019,16:17:00
1,Q921541,712,13,11-08-2019,13:02:00
2,X825147,100,28,20-02-2019,14:07:00
1,B971624,1465,3,01-03-2019,12:39:00
3,H438047,125,10,31-07-2019,12:58:00
1,K399501,458,21,06-07-2019,15:55:00
3,D774655,629,0,30-06-2019,08:01:00
3,V732706,1399,0,29-11-2019,09:38:00
3,N620104,652,7,29-12-2019,15:10:00
3,C206355,302,0,03-03-2019,19:06:00
2,U559430,1223,0,05-09-2019,08:56:00
2,K418200,89,0,14-09-2019,13:34:00
1,V228277,1200,2,11-11-2019,09:02:00
3,I543040,1008,0,26-03-2019,14:01:00
3,T398672,107,28,15-09-2019,15:40:00
3,K399501,757,167,05-04-2019,10:52:00
3,J173690,1270,14,28-03-2019,12:52:00
2,J173690,49,9,17-09-2019,16:58:00
3,U641256,1348,0,13-04-2019,11:59:00
2,E778362,1126,0,05-10-2019,18:07:00
1,K915074,824,8,18-05-2019,08:23:00
3,A475155,884,0,24-07-2019,08:30:00
2,X991580,183,19,16-01-2019,13:13:00
3,E137708,1238,0,08-03-2019,17:07:00
3,I281837,864,14,22-11-2019,18:57:00
2,P203824,1258,30,01-06-2019,15:48:00
3,M794992,240,28,22-03-2019,08:26:00
3,B861430,805,15,01-02-2019,11:08:00
2,K669566,1497,2,17-10-2019,10:22:00
3,K273930,492,0,27-05-2019,19:18:00
2,J173690,1061,0,18-07-2019,13:25:00
2,E137708,603,9,14-01-2019,12:08:00
1,T659609,245,0,23-12-2019,16:43:00
3,N620104,505,0,09-04-2019,08:40:00
3,K669566,544,0,04-04-2019,14:09:00
1,B861430,953,27,09-09-2019,10:19:00
3,E778362,1051,0,15-08-2019,10:25:00
3,J632516,1103,17,23-02-2019,19:06:00
3,D411745,1120,0,11-09-2019,09:21:00
3,J419954,1378,5,23-03-2019,18:04:00
2,V732706,964,189,03-01-2019,18:52:00
2,K399501,657,251,18-02-2019,16:52:00
3,J419954,1147,7,07-03-2019,13:19:00
3,X110622,1281,0,08-08-2019,12:14:00
2,B651033,261,0,05-02-2019,13:18:00
1,J632516,660,24,24-04-2019,11:44:00
2,V126561,1074,254,12-04-2019,14:36:00
3,E988252,1300,13,06-11-2019,18:29:00
3,A166733,244,24,16-02-2019,19:11:00
3,I992869,1139,16,24-06-2019,18:36:00
2,O856292,805,0,25-05-2019,17:28:00
2,X409223,1378,0,30-10-2019,13:15:00
3,K273930,493,0,10-02-2019,09:06:00
2,U641256,605,0,28-12-2019,12:36:00
1,I992869,789,5,28-02-2019,19:27:00
2,X825147,435,0,01-04-2019,14:55:00
1,G586239,1242,29,02-03-2019,13:48:00
3,U194381,524,12,17-03-2019,11:40:00
3,E137708,1345,219,09-07-2019,16:38:00
2,Q921541,58,188,01-12-2019,08:18:00
3,T659609,1305,17,02-03-2019,18:03:00
2,N620104,1180,9,01-05-2019,09:37:00
3,E988252,350,0,28-05-2019,11:45:00
3,K418200,1323,0,29-12-2019,19:22:00
2,E137708,245,12,28-05-2019,19:03:00
3,L736768,1159,5,07-06-2019,19:58:00
1,D411745,1402,0,17-07-2019,11:13:00
3,I543040,1148,8,09-06-2019,12:09:00
1,E778362,413,3,07-02-2019,09:06:00
3,O362956,870,272,30-07-2019,09:44:00
2,I281837,243,215,11-12-2019,18:52:00
2,M794992,643,27,10-06-2019,15:24:00
3,S274120,12,8,01-11-2019,08:27:00
3,Y193775,104,0,15-05-2019,13:16:00
3,V828034,1136,2,01-11-2019,08:34:00
2,E778362,56,0,10-01-2019,19:19:00
2,L736768,114,0,11-03-2019,13:24:00
3,I992869,895,26,13-04-2019,17:15:00
3,E243130,401,1,03-01-2019,15:42:00
2,S564705,758,79,17-03-2019,10:18:00
3,U559430,141,19,07-01-2019,19:00:00
3,M163408,29,25,09-07-2019,10:51:00
3,N470942,998,0,08-02-2019,10:22:00
3,N620104,512,27,15-02-2019,16:27:00
2,A475155,916,0,17-10-2019,17:46:00
3,T398672,466,0,08-07-2019,17:50:00
1,T387561,125,13,07-11-2019,15:35:00
2,X825147,1242,9,19-07-2019,10:37:00
3,N772493,912,38,26-11-2019,14:21:00
3,N119221,451,39,24-03-2019,12:37:00
3,H438047,533,23,23-05-2019,19:27:00
2,I281837,427,29,24-02-2019,12:47:00
1,B971624,15,28,01-11-2019,08:06:00
2,V732706,953,6,09-11-2019,09:55:00
3,Y193775,103,15,27-08-2019,15:42:00
2,S704443,1272,0,09-06-2019,13:19:00
2,T664783,1317,0,23-06-2019,18:33:00
2,G586239,1308,0,21-02-2019,08:07:00
2,T387561,937,0,15-12-2019,12:43:00
3,D411745,703,0,29-05-2019,14:19:00
2,O856292,921,0,26-02-2019,09:41:00
3,B861430,1249,24,28-04-2019,13:12:00
3,F542348,296,0,17-10-2019,12:04:00
3,F542348,611,24,02-08-2019,18:09:00
3,A475155,572,264,08-09-2019,12:12:00
2,B651033,877,0,11-06-2019,18:35:00
1,K418200,1045,9,13-11-2019,11:52:00
2,M855788,247,0,09-07-2019,19:48:00
3,V828034,59,269,15-04-2019,18:32:00
2,P286634,575,20,23-12-2019,08:59:00
3,S274120,708,19,10-09-2019,12:30:00
3,K418200,244,8,30-01-2019,12:09:00
2,B861430,1296,0,28-02-2019,16:25:00
1,B651033,536,0,11-06-2019,13:34:00
3,T387561,905,0,27-09-2019,15:48:00
3,H438047,1136,5,05-05-2019,13:37:00
2,D774655,696,0,28-10-2019,09:13:00
2,S274120,1241,4,10-11-2019,12:29:00
1,F533051,409,264,06-04-2019,10:57:00
3,D411745,38,30,21-07-2019,13:34:00
2,K915074,539,25,15-01-2019,19:49:00
3,K418200,1409,0,15-07-2019,10:57:00
2,K273930,1340,23,28-05-2019,18:48:00
1,C319958,1188,0,14-07-2019,19:04:00
3,O856292,783,22,28-05-2019,14:19:00
2,M794992,1299,24,31-08-2019,18:09:00
3,N119221,872,0,30-01-2019,19:51:00
3,I543040,273,4,23-06-2019,10:40:00
2,S704443,674,0,02-03-2019,12:32:00
3,K915074,391,0,25-07-2019,17:25:00
3,U641256,292,2,15-10-2019,09:24:00
2,S564705,524,0,14-07-2019,14:22:00
3,B651033,142,193,15-03-2019,19:33:00
3,G586239,854,0,15-09-2019,11:53:00
2,T659609,377,25,06-07-2019,17:16:00
3,K222775,112,3,05-09-2019,14:16:00
3,Y193775,581,0,05-10-2019,18:43:00
2,T398672,88,0,25-10-2019,17:56:00
2,J549755,1255,0,15-07-2019,15:51:00
3,T398672,1106,18,04-07-2019,11:57:00
2,N772493,812,6,10-08-2019,19:49:00
3,L736768,1179,23,20-06-2019,16:27:00
3,J632516,917,1,03-07-2019,09:07:00
2,E988252,890,16,29-03-2019,18:22:00
3,J419954,513,0,02-12-2019,16:30:00
2,C206355,1244,17,29-07-2019,14:42:00
3,T664783,493,30,19-01-2019,08:12:00
3,K418200,688,208,08-10-2019,12:00:00
3,H438047,834,186,26-06-2019,12:36:00
3,T664783,1009,0,02-08-2019,17:34:00
1,N470942,181,22,15-07-2019,13:09:00
2,B861430,56,0,24-03-2019,18:44:00
3,U641256,41,226,20-07-2019,09:02:00
2,T387561,930,66,16-08-2019,17:35:00
2,V732706,451,8,15-08-2019,18:49:00
3,S274120,1117,28,12-02-2019,19:37:00
1,G586239,938,0,15-04-2019,08:16:00
3,M855788,797,9,30-03-2019,13:08:00
3,F533051,401,0,05-02-2019,15:49:00
1,I281837,581,8,31-01-2019,09:54:00
2,A166733,1184,28,25-10-2019,15:37:00
2,U194381,155,4,13-03-2019,12:04:00
1,V732706,1172,28,28-12-2019,13:23:00
2,K399501,1479,26,25-01-2019,19:30:00
2,E988252,642,243,25-12-2019,16:07:00
3,B971624,487,0,02-08-2019,15:12:00
3,X110622,635,6,12-07-2019,18:22:00
3,N470942,5,155,17-07-2019,09:46:00
2,J173690,443,172,13-11-2019,12:56:00
3,A475155,803,0,22-11-2019,16:18:00
2,I992869,1327,0,04-06-2019,16:30:00
3,K222775,246,0,14-10-2019,10:13:00
2,K222775,948,29,23-08-2019,13:03:00
2,N119221,812,25,02-02-2019,11:00:00
1,V126561,1230,0,14-11-2019,19:06:00
3,T659609,1236,3,03-07-2019,12:45:00
2,G586239,1002,29,17-09-2019,14:43:00
3,A166733,1290,24,05-03-2019,16:38:00
3,U641256,385,29,02-06-2019,11:15:00
3,F533051,1341,25,16-05-2019,09:29:00
3,E243130,764,10,10-06-2019,10:26:00
3,A166733,1348,15,06-08-2019,12:10:00
3,P203824,897,0,26-03-2019,19:42:00
3,B861430,1397,17,13-11-2019,09:43:00
2,K273930,814,0,16-04-2019,10:15:00
3,L736768,569,185,30-05-2019,08:15:00
3,V126561,817,91,15-05-2019,17:06:00
2,D774655,162,0,30-11-2019,08:26:00
2,J419954,663,0,23-08-2019,10:27:00
1,V228277,526,0,15-01-2019,18:09:00
3,B861430,627,0,27-09-2019,17:46:00
1,I992869,972,30,18-12-2019,09:33:00
2,U641256,162,26,09-04-2019,12:44:00
3,O362956,1440,0,27-09-2019,12:59:00
3,G586239,725,162,18-09-2019,17:19:00
1,I543040,178,0,20-08-2019,13:33:00
1,U641256,1176,0,30-11-2019,14:46:00
3,V828034,627,0,08-03-2019,14:07:00
2,M855788,351,20,17-05-2019,08:09:00
3,H438047,843,0,11-02-2019,09:34:00
3,J173690,1416,0,09-05-2019,19:36:00
2,E243130,1148,5,13-07-2019,15:09:00
1,N620104,1343,0,02-05-2019,12:00:00
3,X825147,1222,29,12-03-2019,18:18:00
2,E243130,760,0,06-03-2019,10:25:00
1,A166733,294,0,05-02-2019,15:22:00
1,G586239,150,15,08-06-2019,18:23:00
2,G727038,725,0,05-12-2019,11:22:00
1,J192194,1041,0,01-05-2019,12:10:00
3,I281837,765,0,24-03-2019,09:48:00
2,N470942,564,0,23-04-2019,10:03:00
2,E243130,1308,0,15-08-2019,12:54:00
1,C319958,160,11,11-01-2019,14:19:00
3,D411745,131,0,01-03-2019,08:24:00
1,I992869,466,0,27-03-2019,13:57:00
2,N470942,172,0,03-04-2019,12:29:00
1,Y193775,1397,23,06-01-2019,14:47:00
3,H438047,16,1,13-12-2019,11:52:00
3,Q921541,607,30,25-10-2019,10:27:00
3,J549755,1408,29,19-10-2019,17:53:00
3,G586239,507,0,15-11-2019,16:13:00
3,T664783,41,0,14-11-2019,17:46:00
3,K418200,1032,22,13-09-2019,10:05:00
2,A475155,684,11,02-08-2019,16:49:00
2,K915074,1085,122,28-08-2019,09:09:00
2,H438047,203,0,25-10-2019,18:11:00
3,J173690,741,18,04-04-2019,16:12:00
2,K669566,1159,0,18-03-2019,14:29:00
2,M794992,994,8,21-11-2019,08:54:00
2,J549755,1209,0,30-05-2019,13:31:00
2,I543040,1173,0,14-04-2019,12:17:00
3,V228277,762,0,16-12-2019,13:59:00
3,X409223,836,0,24-10-2019,09:06:00
2,D774655,533,5,28-04-2019,16:45:00
3,J192194,830,0,25-06-2019,11:24:00
3,E778362,1373,10,15-01-2019,08:52:00
2,T398672,683,0,21-09-2019,12:19:00
1,E137708,175,230,18-09-2019,14:24:00
2,T659609,1284,0,05-11-2019,13:06:00
2,A166733,410,0,02-08-2019,13:45:00
2,B651033,1284,0,14-10-2019,19:34:00
2,A475155,973,2,25-07-2019,11:52:00
3,C206355,95,0,15-09-2019,10:22:00
2,J419954,1228,0,17-12-2019,16:31:00
1,S704443,1222,0,22-04-2019,09:30:00
3,E778362,326,0,18-07-2019,09:00:00
1,B971624,887,2,27-05-2019,13:52:00
3,D774655,1491,27,28-08-2019,09:55:00
2,H438047,184,29,20-09-2019,16:52:00
3,V732706,1272,27,18-09-2019,15:24:00
3,T664783,702,0,26-07-2019,18:01:00
3,L736768,618,19,01-05-2019,16:55:00
3,V828034,963,0,23-06-2019,19:49:00
3,N470942,366,9,19-06-2019,09:25:00
2,S704443,935,1,08-05-2019,08:31:00
3,V732706,569,13,15-06-2019,14:15:00
3,N772493,772,0,13-10-2019,19:50:00
1,D774655,300,1,04-07-2019,14:04:00
3,M163408,759,19,26-08-2019,19:26:00
3,V126561,1454,130,23-04-2019,18:24:00
2,V828034,960,25,06-03-2019,15:13:00
1,S704443,928,0,30-10-2019,08:25:00
2,I281837,273,5,25-11-2019,09:03:00
3,C319958,883,164,09-11-2019,15:38:00
3,S564705,1113,25,02-12-2019,10:04:00
3,M163408,1010,251,26-12-2019,19:48:00
2,B971624,848,4,20-06-2019,11:48:00
3,U194381,1234,0,19-03-2019,14:27:00
3,T664783,1380,24,13-09-2019,11:24:00
3,B651033,1344,0,28-09-2019,18:28:00
1,X991580,515,0,23-06-2019,15:03:00
1,T659609,912,4,09-05-2019,09:52:00
3,T659609,1320,9,30-08-2019,09:21:00
2,K222775,1261,0,28-03-2019,11:18:00
3,C206355,473,23,10-01-2019,12:57:00
1,D411745,452,0,01-06-2019,10:28:00
3,C206355,1321,11,11-07-2019,17:34:00
3,S704443,1324,11,17-08-2019,14:57:00
2,U559430,358,0,26-02-2019,11:39:00
3,D411745,167,220,23-12-2019,18:28:00
3,J549755,720,19,27-07-2019,09:59:00
2,G586239,526,0,03-06-2019,10:32:00
3,F542348,428,13,20-06-2019,12:28:00
1,S274120,333,5,21-12-2019,15:50:00
1,D774655,1004,0,25-03-2019,08:49:00
2,N620104,420,256,12-01-2019,18:49:00
3,J192194,1011,22,13-03-2019,10:00:00
3,E243130,1078,0,10-08-2019,11:59:00
1,C319958,1335,21,19-10-2019,12:10:00
1,T398672,32,21,28-09-2019,13:23:00
2,T659609,1096,4,16-11-2019,10:39:00
3,I543040,74,7,21-11-2019,12:27:00
2,F542348,964,7,03-10-2019,16:33:00
3,E778362,84,144,29-08-2019,16:42:00
1,G727038,1376,0,11-03-2019,12:31:00
2,H438047,593,22,07-10-2019,13:25:00
3,J419954,1453,105,19-08-2019,18:05:00
1,I281837,332,0,15-04-2019,17:03:00
3,J632516,1066,49,15-01-2019,11:54:00
3,F533051,1345,0,18-11-2019,15:22:00
2,V828034,903,23,14-04-2019,19:25:00
2,J419954,876,0,06-08-2019,18:52:00
1,X110622,1410,0,18-02-2019,08:21:00
3,N772493,913,0,12-06-2019,12:26:00
2,O856292,642,0,03-07-2019,09:46:00
3,K222775,47,15,30-08-2019,17:04:00
1,A166733,608,7,03-01-2019,13:11:00
3,N772493,975,26,25-04-2019,12:27:00
3,U559430,848,1,06-04-2019,18:09:00
1,B971624,509,4,16-07-2019,13:06:00
2,Y193775,1017,23,31-03-2019,11:43:00
3,N470942,437,14,11-09-2019,09:15:00
3,U559430,706,16,23-03-2019,09:18:00
2,U641256,484,2,28-10-2019,18:30:00
2,V732706,789,0,10-02-2019,10:12:00
2,U559430,279,0,02-11-2019,10:20:00
3,N119221,666,12,28-10-2019,09:20:00
3,O856292,307,20,17-05-2019,13:33:00
1,M794992,1018,13,22-06-2019,09:39:00
2,N470942,863,20,20-11-2019,16:27:00
2,U194381,161,0,27-04-2019,11:31:00
3,U641256,505,0,11-07-2019,16:52:00
2,B861430,1299,6,28-12-2019,12:09:00
2,X110622,1014,14,05-03-2019,15:46:00
1,S704443,1049,19,01-06-2019,09:07:00
1,U559430,683,24,01-03-2019,12:03:00
3,S274120,96,0,21-09-2019,14:21:00
